job_count,lat,lon
1,30.1517989,-97.7847405
1,30.2041071,-97.637514
5,30.2038316,-97.6344117
55,30.190663,-97.6412202
73,30.1856751,-97.6194172
17,30.1772414,-97.624839
6,30.1778403,-97.6169148
41,30.1721352,-97.6260196
45,30.1805496,-97.5664907
8,30.1884978,-97.5705878
227,30.1689898,-97.5836118
15,30.1766526,-97.5870711
2440,30.1803322,-97.6073216
29,30.1805307,-97.5393093
41,30.1728889,-97.5351257
9,30.165849,-97.560289
6,30.1763925,-97.6171274
2,30.1725332,-97.6101614
12,30.1730083,-97.6134855
3,30.1746757,-97.6178631
2,30.1696569,-97.6151202
57,30.1711298,-97.6204924
3,30.1695509,-97.6196278
2,30.1687593,-97.6179738
127,30.1932833,-97.5525653
2,30.2131352,-97.5241023
107,30.186899,-97.555946
30,30.2147753,-97.519584
2,30.1884086,-97.5591044
19,30.1979565,-97.5125858
4,30.2199136,-97.5961725
94,30.1948671,-97.6042697
6,30.1896221,-97.6035501
6,30.4171559,-97.7627718
20,30.4151838,-97.761213
3,30.4130486,-97.7603223
13,30.4124305,-97.764208
5,30.4104421,-97.7593889
6,30.4109171,-97.7615382
156,30.4264788,-97.7570192
663,30.4265028,-97.7585731
30,30.4225235,-97.7619446
31,30.421293,-97.7595192
11,30.4224172,-97.7591325
2,30.4224426,-97.7605439
1291,30.4197594,-97.7492409
453,30.4241593,-97.7538699
6,30.4231815,-97.7531632
7,30.4225753,-97.7514646
30,30.4210506,-97.7515476
26,30.4196145,-97.7520765
155,30.4174919,-97.7483558
692,30.4118894,-97.7469003
44,30.4133718,-97.7552205
1,30.4161593,-97.7560343
38,30.4173373,-97.7599102
11,30.4191586,-97.7624036
116,30.4085672,-97.7508089
416,30.4123884,-97.7519473
61,30.4104289,-97.7484928
13,30.4217942,-97.7550082
177,30.4210296,-97.7540031
125,30.4196363,-97.753912
1,30.4206291,-97.7561495
3,30.4197272,-97.7577466
4,30.4181204,-97.752514
50,30.41586,-97.7527372
372,30.3772908,-97.7708979
41,30.3688813,-97.770046
90,30.3720705,-97.7851959
138,30.3651829,-97.7838608
300,30.3677018,-97.7878266
231,30.3598976,-97.7901783
13,30.3637998,-97.7873932
455,30.3703185,-97.7724113
3,30.3683161,-97.7715458
5,30.3683872,-97.7646314
5,30.3671492,-97.7622185
7,30.3663359,-97.7630159
6,30.3664955,-97.7652024
2,30.3680655,-97.7658742
3,30.3659502,-97.7671502
13,30.3667985,-97.7669066
32,30.3626003,-97.7663853
1,30.3632545,-97.7651905
2,30.3647747,-97.7645611
6,30.3637,-97.7684457
8,30.3631762,-97.7693941
7,30.3622592,-97.7688004
3,30.3612726,-97.7667923
12,30.3613629,-97.7692008
4,30.3670862,-97.7697862
28,30.3630026,-97.7779729
3,30.3620351,-97.7814617
2,30.361183,-97.782555
1,30.3602606,-97.7846354
20,30.383517,-97.7695608
655,30.3800358,-97.7657945
136,30.3726982,-97.7603578
220,30.3759979,-97.7641403
4,30.3726011,-97.7718479
2,30.3737863,-97.7748215
1,30.3687781,-97.7675498
168,30.3703996,-97.7600002
854,30.3835496,-97.7572026
14,30.3797354,-97.7563687
30,30.3853212,-97.7560552
4,30.3808807,-97.7543071
5,30.3793068,-97.7546339
4,30.3778375,-97.7539555
5,30.3775821,-97.7558564
164,30.3871648,-97.7593653
21,30.3846864,-97.7624228
423,30.3793222,-97.7623815
1,30.3783434,-97.7583754
71,30.3883478,-97.7462284
51,30.3855439,-97.7472753
9,30.3841844,-97.7488534
528,30.3856566,-97.7524592
13,30.385403,-97.7501273
8,30.3832879,-97.7510635
2,30.3812384,-97.7498515
1,30.3820635,-97.7493554
3,30.3820018,-97.7513723
1786,30.3842483,-97.7439123
21,30.3793309,-97.7504247
2,30.3784352,-97.750266
14,30.3781388,-97.752402
5,30.3766238,-97.7484513
39,30.3759308,-97.7462349
11,30.3751695,-97.743415
21,30.3747796,-97.7519609
5,30.3719565,-97.7454466
1175,30.370786,-97.7430637
2163,30.3689738,-97.7408872
8,30.3705027,-97.7449796
800,30.3803638,-97.7435298
1,30.380876,-97.7451541
2,30.3808131,-97.7471599
1,30.3798719,-97.7473224
2,30.3795732,-97.7490669
4,30.378151,-97.7456773
1,30.3776866,-97.7433978
7,30.3771521,-97.7424844
54,30.3776834,-97.7390038
897,30.3771741,-97.7382294
598,30.3758031,-97.7406483
1,30.3716722,-97.748318
1,30.370912,-97.7520957
212,30.3724418,-97.7524463
923,30.3724101,-97.7552191
13,30.368238,-97.7500051
622,30.3667289,-97.7455114
1,30.3639156,-97.7463135
202,30.3672207,-97.7491576
1,30.3670824,-97.7472362
67,30.3649806,-97.7483344
1,30.3655708,-97.7476616
130,30.3650001,-97.7423284
5,30.362499,-97.7459326
210,30.2322348,-97.7936354
1103,30.2326549,-97.7984435
68,30.2285027,-97.800717
71,30.2277071,-97.7998193
2,30.2276985,-97.7984303
6,30.2287914,-97.7968503
17,30.2293479,-97.7938742
248,30.2311118,-97.7938752
99,30.2301291,-97.7914122
3,30.2304155,-97.7899968
117,30.2293095,-97.7897025
15,30.2284688,-97.7914683
2,30.2271355,-97.7944074
6,30.2260207,-97.7918854
4,30.2247333,-97.7932831
2,30.2244012,-97.7945604
6,30.2249515,-97.7951745
7,30.2235055,-97.7970822
5,30.2244957,-97.7964531
1,30.2248769,-97.8000144
6,30.2251736,-97.8012447
3,30.2262762,-97.8028649
19,30.2247113,-97.8033158
36,30.2228829,-97.8024071
20,30.2208177,-97.8030109
1,30.2210269,-97.7991518
4,30.2196811,-97.7965575
1,30.2204086,-97.7953409
4,30.2193959,-97.803113
127,30.2172959,-97.7977375
1,30.2195187,-97.7933144
13,30.2175839,-97.7935234
47,30.217291,-97.7942942
54,30.2160039,-97.7955359
12,30.2160987,-97.7911808
4,30.2166502,-97.7920085
10,30.2129628,-97.814131
2,30.2115759,-97.811269
2,30.2121344,-97.8108168
4,30.2109138,-97.8115553
268,30.2087248,-97.8072095
1,30.2075469,-97.8098997
1,30.2079309,-97.8106434
8,30.2083695,-97.8113614
31,30.2038381,-97.8020397
8,30.2088129,-97.7988956
1,30.2081665,-97.7996228
473,30.2089846,-97.8026448
21,30.2070237,-97.8037296
10,30.2051306,-97.8047605
47,30.2033457,-97.8054324
1,30.2173412,-97.8034929
1,30.2165341,-97.8058114
15,30.2150994,-97.8063872
6,30.2135609,-97.8049029
1,30.2145907,-97.8030302
2,30.2157061,-97.8126381
19,30.2122666,-97.804768
2,30.2140077,-97.8097517
7,30.2136981,-97.8107098
21,30.2154377,-97.799735
302,30.2150794,-97.8022215
43,30.2102841,-97.8054299
4,30.2113007,-97.8080891
145,30.3981826,-97.8188381
3,30.3928225,-97.8257568
6,30.3931625,-97.8281139
4,30.3831404,-97.8093451
1322,30.3964422,-97.7940709
10,30.3843721,-97.7993387
1,30.3894305,-97.8030667
10,30.3940558,-97.7787981
2,30.3783447,-97.7984182
7,30.3915249,-97.8046987
3,30.3967193,-97.7853165
5,30.389941,-97.8023086
4,30.3956006,-97.8002895
33,30.406347,-97.793767
27,30.3805546,-97.7925875
6,30.3816427,-97.7980505
22,30.3770123,-97.7846553
483,30.3764911,-97.782099
10,30.373831,-97.7851416
3,30.3743648,-97.7863754
22,30.3750295,-97.7881242
5,30.3788125,-97.7910223
73,30.371688,-97.7954635
4,30.3760551,-97.7968374
4,30.3720775,-97.7879752
2,30.3705168,-97.7912588
30,30.3664585,-97.7943667
2359,30.3601512,-97.7925035
40,30.3547381,-97.7558844
172,30.3535941,-97.7565543
509,30.3522237,-97.7551274
49,30.3538904,-97.7541402
43,30.349225,-97.7558037
3,30.3583363,-97.7649351
3,30.3565749,-97.7673022
4,30.3570176,-97.7658615
1,30.3553411,-97.7639903
7,30.3570418,-97.7632147
4,30.3547876,-97.7589138
10,30.3526455,-97.7593036
2,30.3545771,-97.7679686
5,30.3525423,-97.7644681
22,30.35073,-97.7609135
574,30.3443957,-97.7523598
313,30.3467784,-97.7522143
1340,30.3516305,-97.7504963
23,30.3503596,-97.7525919
478,30.339224,-97.7553763
6,30.3472421,-97.7536245
13,30.3453314,-97.7559507
2,30.3476794,-97.7576343
45,30.3484523,-97.7613244
11,30.3494544,-97.7609289
14,30.3465093,-97.7601355
7,30.346214,-97.7635218
1,30.3453671,-97.7612563
5,30.3465718,-97.7582887
9,30.343627,-97.7629847
2,30.344216,-97.7640075
6,30.3440071,-97.7595738
2179,30.3421182,-97.7561977
8,30.342063,-97.7575928
7,30.3388276,-97.7583746
1,30.342762,-97.7602127
1,30.3416214,-97.760466
17,30.3532763,-97.7698818
36,30.348244,-97.7681386
5,30.3506855,-97.769145
1,30.3473644,-97.7650268
107,30.3435316,-97.7688352
4,30.3602373,-97.7689522
199,30.3543441,-97.7774492
4,30.3506845,-97.7736819
36,30.3500311,-97.7792606
5,30.3474197,-97.7823629
7,30.3441423,-97.7817961
3,30.3446454,-97.7799198
5,30.3597363,-97.7863478
42,30.3482968,-97.7751784
5,30.3468597,-97.7790707
11,30.345871,-97.7767477
1,30.3426762,-97.7746542
77,30.3428173,-97.7718467
41,30.3477574,-97.7867527
3,30.3391063,-97.7797289
7,30.338365,-97.7792671
6,30.3564811,-97.7876038
4,30.3539331,-97.7895656
10,30.3545618,-97.7863739
6,30.3556845,-97.7887016
88,30.3542618,-97.7933646
16,30.3544429,-97.7915376
1,30.3394541,-97.7747118
57,30.406011,-97.7456503
1999,30.4053405,-97.7467826
30,30.4060274,-97.74897
5,30.4084202,-97.7597686
1708,30.4028428,-97.7501633
911,30.4011305,-97.7461363
520,30.4006135,-97.7481054
228,30.3920782,-97.7467124
2582,30.3911324,-97.7491682
319,30.3905044,-97.7522693
1495,30.3919351,-97.7535634
818,30.3894317,-97.7598339
546,30.405059,-97.7534361
9,30.4023162,-97.7558975
1914,30.3981886,-97.7545758
8,30.3978668,-97.7576578
2,30.1974496,-97.8189152
3,30.197124,-97.8181792
6,30.1965813,-97.8175432
1,30.1956899,-97.8186119
1,30.1956443,-97.8164388
2,30.1939389,-97.8121693
8,30.1942535,-97.8182337
247,30.2013115,-97.8061185
2,30.200222,-97.8046221
4,30.1997717,-97.805546
209,30.1966744,-97.8073629
32,30.1917714,-97.8105725
2,30.1905954,-97.8120469
11,30.1873284,-97.8138356
1,30.1868527,-97.8144165
320,30.1917732,-97.8182125
2,30.188732,-97.8162767
7,30.1911274,-97.8194679
3,30.1913041,-97.8206758
4,30.1890833,-97.8175077
10,30.1933656,-97.8236357
9,30.1925083,-97.8229481
15,30.1900364,-97.8224614
3,30.1892975,-97.8210058
2,30.1872165,-97.8171921
6,30.1878992,-97.8171008
16,30.1904495,-97.8198043
180,30.2051988,-97.812693
56,30.2046099,-97.8161718
2,30.2045163,-97.8139777
7,30.202224,-97.8154596
4,30.2013202,-97.8184155
1,30.200709,-97.8162936
12,30.1986958,-97.8177211
166,30.2026553,-97.8091275
1,30.2017728,-97.813274
13,30.1997342,-97.8100416
1,30.2010851,-97.8086975
1,30.197459,-97.8116606
2,30.1996233,-97.8139029
7,30.196234,-97.8126463
37,30.1963524,-97.8236069
4,30.1972828,-97.822067
2,30.1979717,-97.8237261
4,30.1978609,-97.8227914
9,30.1920529,-97.8292316
11,30.1954265,-97.8274659
2,30.1942077,-97.8259299
4,30.194969,-97.8265969
111,30.2119319,-97.8303665
115,30.2059533,-97.8248545
158,30.2108872,-97.8240658
4,30.200055,-97.8240743
2,30.199543,-97.8257696
33,30.2059401,-97.8175972
2,30.202892,-97.8194943
3,30.2047213,-97.8183591
12,30.2004761,-97.8225291
25,30.2061183,-97.832225
15,30.2064038,-97.8301361
16,30.2054909,-97.8338506
15,30.2054354,-97.8326945
5,30.2031731,-97.8292222
2,30.2040997,-97.8281057
7,30.2015606,-97.830779
9,30.2010831,-97.8292908
2,30.2008804,-97.8320166
7,30.2020366,-97.8326442
15,30.2042022,-97.8334078
12,30.2041534,-97.8355832
15,30.2050231,-97.8350508
1,30.2033636,-97.8360873
7,30.2012429,-97.8359101
13,30.2026153,-97.8365486
3,30.200899,-97.8368305
37,30.1969792,-97.8369498
1,30.1994548,-97.8313449
2,30.19329,-97.8364397
266,30.1935628,-97.8347804
5,30.1926243,-97.8333702
2,30.2018307,-97.8349319
274,30.2148778,-97.9171838
5,30.2202698,-97.9263791
91,30.2277082,-97.9236088
2,30.219661,-97.9128259
1,30.2231103,-97.934523
26,30.2232943,-97.9388992
24,30.2186616,-97.9487645
61,30.2201171,-97.9553835
30,30.2125245,-97.9104289
11,30.2138763,-97.9027831
4,30.220296,-97.9018069
20,30.2172288,-97.9071339
2,30.221408,-97.9107392
20,30.2055515,-97.9242764
4,30.2052666,-97.9180756
146,30.2140618,-97.9606021
173,30.1946004,-97.9463591
74,30.2264694,-97.8922809
21,30.229633,-97.9048257
3,30.2307508,-97.9045768
2,30.2249706,-97.9006131
24,30.2248237,-97.8979033
9,30.2230981,-97.8937577
3,30.2258806,-97.9091156
4,30.2237808,-97.9079034
42,30.2214011,-97.9057481
130,30.2279419,-97.8644809
317,30.2255784,-97.8618101
18,30.2223443,-97.857219
2,30.2234642,-97.8613565
1,30.222164,-97.8599182
17,30.2229252,-97.8508557
1,30.2228258,-97.8471509
47,30.2222108,-97.8440445
1616,30.2197425,-97.8413007
2,30.2213892,-97.8550316
7,30.2200947,-97.849257
4,30.224345,-97.8694194
4,30.223813,-97.8688949
30,30.2237743,-97.866718
1,30.2218773,-97.8676647
13,30.2226339,-97.869852
5,30.2190313,-97.8730581
1,30.2194528,-97.8721912
3,30.2188393,-97.8715493
8,30.2178482,-97.8712933
3,30.215962,-97.8732484
1,30.2143423,-97.8741946
7,30.2211181,-97.8630334
4,30.219267,-97.8619858
2,30.2199954,-97.8607615
3,30.2199446,-97.8596773
15,30.2204955,-97.8645545
19,30.2188535,-97.8634917
7,30.2152167,-97.8675216
8,30.215516,-97.8699588
21,30.2167217,-97.8692449
8,30.2139416,-97.8652432
4,30.2186771,-97.8675057
24,30.2148469,-97.8705701
3,30.2118654,-97.8680451
1,30.2116217,-97.8670872
5,30.2111924,-97.8664658
1,30.2124298,-97.8750619
9,30.2161746,-97.8558299
1,30.2159541,-97.8579443
69,30.2173362,-97.8603363
62,30.2118074,-97.8621058
1,30.2085665,-97.8684173
2,30.2089533,-97.8671486
126,30.2029826,-97.861477
1,30.2018515,-97.8596181
1,30.1990895,-97.8560307
1,30.2001188,-97.8574891
8,30.1995609,-97.8593975
4,30.1966378,-97.8596685
7,30.1979826,-97.8539283
127,30.1918763,-97.8514192
69,30.1897899,-97.8615503
41,30.1963082,-97.8633621
3,30.1942456,-97.8625188
5,30.1824465,-97.858082
6,30.1941823,-97.8612885
204,30.1826032,-97.8595222
4,30.1802924,-97.8565853
22,30.1833317,-97.8533403
5,30.1819818,-97.8543076
24,30.1780907,-97.8558383
27,30.1746884,-97.8578892
1,30.1703535,-97.8631865
4,30.1710798,-97.859601
55,30.4222047,-97.9265414
688,30.4234245,-97.9415425
30,30.4320365,-97.9382189
5,30.4299234,-97.9274118
4,30.4207058,-97.9418178
2,30.4257808,-97.9404638
5,30.4279083,-97.9340817
9,30.4249174,-97.9310837
21,30.4135169,-97.9268977
2,30.4161578,-97.9266657
74,30.407763,-97.9297528
49,30.4181309,-97.918616
3,30.4155195,-97.9208665
1,30.4106681,-97.9204542
8,30.4073698,-97.9172739
8,30.4136725,-97.9217949
69,30.4120648,-97.9246023
26,30.405645,-97.9262659
14,30.4004651,-97.9186811
34,30.3996708,-97.9257482
2,30.4148701,-97.9200911
14,30.4007985,-97.928938
106,30.399658,-97.9322674
27,30.3923327,-97.9396291
23,30.3844199,-97.9451709
5,30.3857549,-97.9479323
54,30.3834139,-97.9515769
41,30.3819707,-97.9536118
32,30.3785546,-97.9506284
10,30.3804453,-97.9509729
22,30.3758332,-97.9478141
5,30.3560752,-97.9572916
6,30.3530881,-97.9546743
3,30.3546999,-97.9580389
267,30.3535371,-97.9611283
1,30.351826,-97.960561
1,30.3522144,-97.9551488
13,30.3499036,-97.9565211
139,30.3505404,-97.9627574
4,30.3499809,-97.9617461
22,30.3485501,-97.9593564
1,30.3484115,-97.9587088
9,30.3493987,-97.9538145
4,30.346883,-97.9538526
596,30.3413102,-97.959034
229,30.3462417,-97.9631022
113,30.3289432,-97.9638216
6,30.3865217,-97.924738
8,30.3847644,-97.9245549
1,30.3841775,-97.9260535
5,30.3823727,-97.9238963
1,30.3824503,-97.9271681
15,30.379035,-97.9263339
11,30.3773118,-97.9263817
2,30.3785073,-97.9228205
3,30.3739481,-97.9338478
5,30.374021,-97.9317352
3,30.3738048,-97.9302432
2,30.3720139,-97.9342766
8,30.3762721,-97.9245299
19,30.3922726,-97.9193236
5,30.3961635,-97.9198265
14,30.3946877,-97.9219763
1,30.3962562,-97.9238097
17,30.3961859,-97.9258583
26,30.3963555,-97.9271575
413,30.3943764,-97.9317828
12,30.3917741,-97.932895
29,30.3891559,-97.9281117
11,30.3919966,-97.9264486
2,30.3943601,-97.9246892
26,30.395221,-97.9239994
18,30.3876888,-97.9315917
7,30.3888159,-97.9306112
8,30.3844383,-97.9306774
42,30.3899984,-97.9387134
1,30.3824245,-97.9218285
6,30.3845241,-97.9196588
3,30.3817113,-97.9182036
3,30.3840925,-97.9366775
18,30.3804689,-97.9411327
8,30.3865745,-97.9413026
89,30.3826362,-97.9386637
9,30.3853766,-97.9394401
15,30.3773848,-97.9422516
70,30.3785788,-97.9446599
97,30.3823202,-97.9422438
14,30.3780985,-97.9360105
2,30.3467158,-97.9273826
26,30.3548163,-97.9220565
7,30.3672303,-97.9292843
5,30.3690823,-97.9324952
2,30.3693261,-97.9271227
3,30.3707183,-97.9366429
88,30.3744725,-97.9456834
10,30.3735522,-97.9402023
4,30.3690554,-97.9220313
2,30.3723985,-97.9279339
1,30.372837,-97.9238828
7,30.3700848,-97.9166107
8,30.3743981,-97.9204656
3,30.370845,-97.9205941
1,30.3705964,-97.916158
21,30.3605453,-97.9410187
2,30.3653293,-97.9479741
2,30.3579622,-97.9515639
112,30.3650581,-97.9503985
6,30.3666291,-97.9442405
4,30.3588216,-97.9507562
7,30.3593235,-97.9521359
17,30.3705033,-97.9445133
4,30.3428927,-97.9304703
83,30.3586392,-97.9545284
247,30.3621433,-97.9519327
3,30.3708035,-97.9353152
92,30.4350387,-97.7363848
723,30.4316074,-97.7326193
13261,30.4321342,-97.7362277
836,30.430209,-97.7378429
3486,30.4251456,-97.7427977
1,30.4282121,-97.7373493
2,30.4265875,-97.7375198
109,30.4247693,-97.7308328
11,30.4231365,-97.7319961
3,30.4222528,-97.731929
4,30.4253572,-97.7362001
2849,30.4271276,-97.7493587
1,30.4236322,-97.7376563
6,30.4226577,-97.7356058
6,30.423257,-97.7341475
1,30.4210448,-97.7322212
3,30.4199934,-97.7337077
18,30.4165188,-97.7353027
55,30.419188,-97.7426792
3,30.4138472,-97.7296795
3,30.4158549,-97.7318974
1,30.1893439,-97.8267513
3,30.1897586,-97.8281324
2,30.1862532,-97.8299775
2,30.1859041,-97.8291948
11,30.1836895,-97.8311359
2,30.1806344,-97.834406
1,30.1817438,-97.835126
1,30.1800116,-97.8337684
3,30.1778062,-97.8352664
29,30.1796695,-97.8386457
11,30.1861227,-97.8316789
1,30.1893336,-97.8313712
9,30.1873795,-97.8330155
5,30.1847569,-97.8353915
4,30.1856405,-97.8365
96,30.1923886,-97.8392295
2,30.1907533,-97.8387511
1178,30.1897332,-97.8396976
2,30.1857901,-97.8373456
5,30.1876113,-97.8421105
4,30.1868521,-97.8427159
9,30.1883687,-97.8411003
147,30.1834412,-97.8298037
2,30.1833328,-97.8281809
10,30.1811875,-97.8245871
1,30.1793291,-97.8264748
23,30.1811609,-97.8297777
16,30.1779684,-97.8241406
5,30.1875882,-97.8264633
2,30.1875395,-97.8245683
337,30.1844202,-97.8208836
1,30.1881052,-97.8215509
4,30.186218,-97.8197568
4,30.1846588,-97.8244803
3,30.1850674,-97.8275054
3,30.1802294,-97.8223458
16,30.1791388,-97.8223962
312,30.1786086,-97.8324473
2,30.179419,-97.8302262
2,30.1771748,-97.8296077
2,30.1764876,-97.8329703
1,30.1763064,-97.8346358
10,30.1743522,-97.8300478
4,30.1751428,-97.8328596
6,30.1742118,-97.8275423
399,30.178735,-97.8189374
60,30.1821818,-97.8175896
635,30.1755747,-97.8255005
2,30.1770367,-97.8282154
21,30.1825191,-97.8477411
108,30.1812077,-97.8478088
42,30.1762485,-97.8464991
38,30.1793701,-97.844517
24,30.1751324,-97.842638
23,30.1770841,-97.8421083
3,30.1777704,-97.840797
26,30.1648685,-97.8400043
3,30.1683462,-97.8450235
30,30.1698788,-97.8400989
4,30.1739617,-97.8524673
3,30.165811,-97.8419831
2,30.1675312,-97.8425415
3,30.1719264,-97.851601
1,30.1702082,-97.8451004
17,30.1710552,-97.8470513
5,30.1688869,-97.8542987
2,30.1718124,-97.8528697
4,30.1716199,-97.8541569
360,30.1709735,-97.8227328
60,30.1628167,-97.8305895
2,30.1640985,-97.8245919
1,30.1650773,-97.8246017
1,30.1661013,-97.824706
5,30.1670871,-97.8248378
5,30.1607284,-97.825435
47,30.1637279,-97.8271624
11,30.1644788,-97.8255488
3,30.1668715,-97.8256348
12,30.1732171,-97.8262472
21,30.1713283,-97.8290446
2,30.1721181,-97.8321119
7,30.1719924,-97.8345548
47,30.176988,-97.8361046
1,30.1765105,-97.8384375
2,30.1716507,-97.8365824
3,30.1733371,-97.8381111
2,30.1715195,-97.8385197
2,30.1697453,-97.8387171
4,30.1687822,-97.8354072
3,30.1664174,-97.8347011
1,30.1647589,-97.8356569
14,30.1671072,-97.8328362
3,30.1690613,-97.8324206
218,30.1678703,-97.8285753
146,30.1710961,-97.8256313
24,30.1640145,-97.8323791
244,30.2290663,-97.8345938
17,30.2278983,-97.833041
3364,30.2264772,-97.8346082
356,30.2245985,-97.8380587
11,30.2357242,-97.8255214
34,30.2361788,-97.8362869
354,30.2334185,-97.8349759
29,30.2343263,-97.8313437
32,30.2350876,-97.8365001
92,30.2300194,-97.8342572
50,30.2355934,-97.8488823
107,30.234903,-97.8471186
11,30.2348066,-97.8587301
126,30.2247914,-97.8431175
73,30.225534,-97.852314
9,30.2261165,-97.8535802
867,30.2320331,-97.8613754
15,30.2273914,-97.8581301
2,30.2297246,-97.8560828
3,30.2326108,-97.8537133
1,30.232038,-97.8499103
3,30.2303946,-97.8524722
3,30.2313969,-97.8512153
1,30.2303869,-97.8510633
54,30.2333123,-97.8465555
8,30.2301813,-97.8491661
8,30.228774,-97.8482785
2,30.228471,-97.8451439
1,30.2277165,-97.8432979
79,30.2276368,-97.8451709
8,30.2276067,-97.8485307
9,30.2267892,-97.8445416
45,30.2363292,-97.8436236
9,30.2311835,-97.8418199
12,30.2302779,-97.8445375
3,30.2307272,-97.8401071
13,30.228988,-97.8394009
38,30.2331829,-97.8191946
443,30.2342091,-97.8225446
75,30.2295354,-97.8262496
1125,30.2258591,-97.8229703
8,30.2252038,-97.8247499
711,30.2201894,-97.826577
14,30.2217768,-97.8256137
80,30.2330504,-97.8119883
501,30.2309278,-97.8162783
114,30.2306059,-97.8098363
352,30.2293497,-97.8027683
83,30.2286394,-97.804713
15,30.2282879,-97.8064942
493,30.2253582,-97.8167881
2,30.2283569,-97.8137867
11,30.221707,-97.8089696
2,30.2238193,-97.807281
110,30.2149797,-97.8280781
5,30.2193629,-97.8099415
3,30.2176274,-97.8105407
246,30.211687,-97.8197811
2,30.2139011,-97.8164642
10,30.2156591,-97.8146006
1,30.2138758,-97.823244
1,30.2131918,-97.8238857
6,30.2122075,-97.8260796
2,30.2129451,-97.8247425
3,30.2133439,-97.8260279
2,30.2110189,-97.8160765
6,30.21245,-97.815992
283,30.2090247,-97.8158137
12,30.3620494,-97.7623259
1,30.3598819,-97.7636989
1,30.360671,-97.7607119
47,30.3595888,-97.7619418
148,30.3585141,-97.761533
525,30.3580668,-97.7574903
1,30.3601469,-97.7649746
1,30.3698913,-97.7549203
586,30.3686365,-97.7563378
2,30.3665626,-97.7564711
14,30.3691214,-97.7574522
1,30.3667764,-97.7599224
3,30.3653969,-97.7574845
12,30.3644317,-97.7560693
153,30.365117,-97.7527897
96,30.3672418,-97.7537793
2,30.3631085,-97.757764
2,30.3626906,-97.754267
13,30.3635025,-97.753429
277,30.356262,-97.749162
6,30.3575579,-97.7527009
944,30.3623743,-97.7487196
939,30.3616245,-97.7504432
445,30.3602637,-97.7455638
14,30.3595351,-97.7517934
389,30.3587764,-97.7484163
1643,30.3611352,-97.7460803
1272,30.3539149,-97.7508231
343,30.355446,-97.7539119
1446,30.3527427,-97.748989
1124,30.3967441,-97.7428425
869,30.3919966,-97.7428998
69,30.3931761,-97.7425186
121,30.3954543,-97.7459751
351,30.3943039,-97.737048
9,30.3934422,-97.7337299
940,30.389146,-97.7328692
111,30.3888303,-97.7370663
4373,30.3855649,-97.737451
711,30.3881255,-97.7410766
163,30.3830213,-97.7409464
509,30.3836565,-97.7393165
17,30.4093517,-97.7427022
1,30.4101302,-97.7401743
2,30.4096159,-97.7393795
8,30.4095645,-97.738508
28,30.4087093,-97.7382487
12,30.4071471,-97.7370882
2,30.4060584,-97.7344646
2595,30.4050278,-97.7434567
7,30.4037846,-97.7346553
3,30.4025192,-97.7334337
1,30.4028206,-97.7320252
2,30.4047872,-97.7331775
6,30.4042661,-97.7302081
46,30.4033764,-97.7453375
722,30.4019185,-97.7439279
2577,30.4032862,-97.7281627
394,30.39777,-97.7296386
1344,30.3985918,-97.7356827
442,30.3978709,-97.7321856
11,30.4041774,-97.7331527
424,30.4174806,-97.7444643
82,30.4149801,-97.7448193
293,30.4141904,-97.7431119
715,30.4158775,-97.742682
37,30.4164565,-97.740683
1,30.4139147,-97.741766
2,30.4149855,-97.7392502
3,30.4128697,-97.7359151
1,30.4120747,-97.7344097
27,30.4118679,-97.7319439
15,30.4129116,-97.7403992
3,30.4106792,-97.7322182
4,30.4247645,-97.7766905
10,30.4236265,-97.7783827
24,30.4265344,-97.7850119
12,30.419711,-97.776444
1,30.4190755,-97.7803066
17,30.4181146,-97.7784597
11,30.4182985,-97.7727555
12,30.4166773,-97.7703106
7,30.4145475,-97.7670229
4,30.41742,-97.7646058
2,30.4132756,-97.7671544
2,30.4249253,-97.7823204
21,30.423137,-97.7838139
4,30.4223446,-97.7823495
2,30.4211579,-97.781404
8,30.4132402,-97.7876922
3,30.4177625,-97.7903121
3,30.4205899,-97.7872974
10,30.4023838,-97.7810406
19,30.3972027,-97.7788396
6,30.4005777,-97.7827113
6,30.4032337,-97.7840128
2,30.4178272,-97.7820072
17,30.3926664,-97.7745368
6,30.3980915,-97.7710499
287,30.3912336,-97.7700918
51,30.3982191,-97.7725663
2070,30.3876314,-97.7720753
7,30.4133661,-97.7722418
52,30.4062263,-97.7751143
20,30.4112852,-97.7765085
2,30.4102155,-97.7744141
9,30.4144986,-97.7768593
2,30.4035874,-97.770136
30,30.4016573,-97.7687836
3,30.4287213,-97.7791925
11,30.4292735,-97.7819593
1,30.4259783,-97.7785299
5,30.4270952,-97.7768447
2,30.427246,-97.7759263
3,30.4280059,-97.7721465
11,30.4271236,-97.7714924
1,30.4253176,-97.7707277
1,30.4258377,-97.7697856
28,30.4224515,-97.7688705
8,30.4224962,-97.770725
2,30.424669,-97.771623
8,30.425543,-97.773118
7,30.4212817,-97.7681405
3,30.4196545,-97.7661036
6,30.4211751,-97.764748
7,30.4194516,-97.7701394
163,30.4299499,-97.7630302
2,30.43145,-97.7680351
8,30.4290863,-97.7661091
4,30.4278824,-97.7675813
8,30.4271289,-97.7687954
10,30.4251053,-97.7659687
2,30.4268559,-97.7631852
7,30.4283439,-97.7642749
3,30.4242595,-97.7630871
2,30.4261743,-97.7618863
10,30.4220499,-97.7647835
