name,lat,lon,type
,30.3023391,-97.79928977354369,leisure_swimming_pool
,30.3011373,-97.80294744999999,leisure_swimming_pool
,30.30168955,-97.80408071085886,leisure_swimming_pool
,30.30387365,-97.80698652698189,leisure_swimming_pool
,30.305573250000002,-97.80254899496643,leisure_swimming_pool
,30.30661875,-97.80970952641066,leisure_swimming_pool
,30.411200049999998,-97.77717748207616,leisure_swimming_pool
,30.4110906,-97.77759497283736,leisure_swimming_pool
,30.18147245,-97.86160488549473,leisure_swimming_pool
,30.181021100000002,-97.8609150825293,leisure_swimming_pool
,30.18074645,-97.85941217456008,leisure_swimming_pool
,30.182831,-97.85901330018064,leisure_swimming_pool
,30.1835518,-97.86261308776685,leisure_swimming_pool
,30.26140905,-97.75506730000001,leisure_pitch
Flint Rock Mail Building,30.33555205,-97.97897011013914,amenity_post_office
,30.36956475,-97.77957075198893,leisure_swimming_pool
,30.2477581,-97.72374059453792,leisure_pitch
,30.258924299999997,-97.6798384551978,leisure_pitch
,30.25926835,-97.67975075386971,leisure_pitch
,30.2592003,-97.67963050570525,leisure_pitch
,30.25955755,-97.68002641140174,leisure_pitch
,30.25803785,-97.79618629529477,leisure_swimming_pool
,30.260676099999998,-97.67943708056453,leisure_pitch
,30.190418700000002,-97.88153510094938,leisure_pitch
,30.19042355,-97.88166533194445,leisure_pitch
,30.21564075,-97.8896374079838,leisure_pitch
Dominion Pool,30.433014049999997,-97.74711729183136,leisure_swimming_pool
,30.147447749999998,-97.82598035000001,leisure_pitch
,30.3069906,-97.76512414765952,leisure_swimming_pool
,30.23446205,-97.81335633146179,leisure_swimming_pool
Metz Swimming Pool,30.25286015,-97.71933615684614,leisure_swimming_pool
,30.25247875,-97.71909838859719,leisure_pitch
,30.21895285,-97.63265864966888,leisure_swimming_pool
Austin High Tennis Center,30.27451555,-97.76885596745365,leisure_sports_centre
,30.302238799999998,-97.74757795,leisure_pitch
The Ridge Pool,30.35031655,-97.75425836330749,leisure_swimming_pool
,30.2919311,-97.6617121406149,leisure_swimming_pool
,30.238288150000002,-97.75632373676189,leisure_swimming_pool
,30.25697045,-97.73976256331952,leisure_swimming_pool
Windermere HOA North Pool,30.4674793,-97.6398927839577,leisure_swimming_pool
,30.34876985,-97.75527111031747,leisure_swimming_pool
,30.34876345,-97.75535745272865,leisure_swimming_pool
,30.35438475,-97.60568553413091,leisure_swimming_pool
,30.307641500000003,-97.85638426866454,leisure_swimming_pool
,30.307426149999998,-97.85687615077586,leisure_swimming_pool
,30.30698155,-97.85735267172775,leisure_swimming_pool
,30.3069694,-97.85788865,leisure_swimming_pool
,30.26989065,-97.74871378849502,leisure_swimming_pool
,30.2627217,-97.73042232914509,leisure_swimming_pool
Travis County Civil and Family Courts Facility,30.280327049999997,-97.74269503511726,amenity_courthouse
,30.26683015,-97.74148385000001,leisure_swimming_pool
,30.266209449999998,-97.75028549999999,leisure_swimming_pool
,30.266381250000002,-97.75021747620139,leisure_swimming_pool
,30.2673025,-97.7499849924659,leisure_swimming_pool
,30.26519275,-97.74960240751147,leisure_swimming_pool
Topgolf,30.3985993,-97.71673492992645,leisure_sports_centre
,30.2879615,-97.75253565,leisure_pitch
,30.288071950000003,-97.75234534801604,leisure_pitch
,30.288081050000002,-97.75218160197275,leisure_pitch
,30.288091899999998,-97.7519811,leisure_pitch
,30.288100999999997,-97.75183202581093,leisure_pitch
,30.28763235,-97.75250705198397,leisure_pitch
,30.287723900000003,-97.75230967581093,leisure_pitch
,30.28773295,-97.7521522,leisure_pitch
,30.3733376,-97.75145702699388,leisure_pitch
,30.26112615,-97.74192563785377,leisure_swimming_pool
Meyer Baseball Field,30.21117665,-97.79681112902941,leisure_pitch
Edwards Baseball Field,30.2107858,-97.7962919147401,leisure_pitch
Odom Pool,30.20627735,-97.78904187579786,leisure_swimming_pool
,30.18945455,-97.84418889027168,leisure_pitch
,30.302132450000002,-97.70072114059008,leisure_swimming_pool
,30.30216875,-97.70081319470358,leisure_swimming_pool
,30.3025656,-97.70166650673548,leisure_swimming_pool
,30.30396285,-97.70186321633219,leisure_swimming_pool
,30.32858645,-97.97030650052375,leisure_pitch
,30.15294605,-97.85837078383072,leisure_pitch
,30.264204149999998,-97.73426865080862,leisure_swimming_pool
,30.4279877,-97.78547472887247,leisure_sports_centre
,30.36233585,-97.61829690344567,leisure_swimming_pool
,30.36916135,-97.61998518307557,leisure_swimming_pool
,30.3588864,-97.64856151172494,leisure_swimming_pool
,30.3298227,-97.93095139027801,leisure_pitch
,30.330788499999997,-97.93095425785435,leisure_swimming_pool
,30.3302662,-97.93074564073291,leisure_swimming_pool
,30.330297549999997,-97.93069395989463,leisure_swimming_pool
,30.3303168,-97.93070454370371,leisure_swimming_pool
,30.330790899999997,-97.93188456145435,leisure_pitch
Austin Swim Club,30.2435211,-97.84369116857087,leisure_sports_centre
,30.43879655,-97.97685276734614,leisure_pitch
,30.4408098,-97.97611294982077,leisure_pitch
,30.4396251,-97.97576413913626,leisure_pitch
,30.2130433,-97.79851005744044,leisure_pitch
,30.2131036,-97.79838567850058,leisure_pitch
,30.21339225,-97.79857145,leisure_pitch
,30.2133306,-97.79869790000001,leisure_pitch
,30.21326115,-97.79884263788176,leisure_pitch
Garrison Municipal Pool,30.2124028,-97.79976998153933,leisure_swimming_pool
,30.303575799999997,-97.76803483657861,leisure_swimming_pool
,30.3053279,-97.77092951624408,leisure_swimming_pool
,30.3056893,-97.77165342475064,leisure_swimming_pool
,30.305848150000003,-97.77192761283925,leisure_swimming_pool
,30.30470025,-97.77265813928571,leisure_swimming_pool
,30.304145650000002,-97.77329918187917,leisure_swimming_pool
,30.3034998,-97.7736878364372,leisure_swimming_pool
,30.30426035,-97.77455086603973,leisure_swimming_pool
,30.3045503,-97.77452145576751,leisure_swimming_pool
,30.305433450000002,-97.77470885462438,leisure_swimming_pool
,30.3038175,-97.77616333564185,leisure_swimming_pool
,30.3027501,-97.7768447885821,leisure_swimming_pool
,30.3018146,-97.77742732614139,leisure_swimming_pool
,30.30191265,-97.77762281633368,leisure_swimming_pool
,30.30106855,-97.77789831331017,leisure_swimming_pool
,30.3007757,-97.77707787422221,leisure_swimming_pool
,30.300587049999997,-97.77800564215161,leisure_swimming_pool
,30.300063,-97.77724202353994,leisure_swimming_pool
,30.29931725,-97.78034657710177,leisure_swimming_pool
,30.29963925,-97.78226855326074,leisure_swimming_pool
,30.2987234,-97.78294617653302,leisure_swimming_pool
,30.32364955,-97.71324528752166,leisure_swimming_pool
,30.4558705,-97.58896532928571,leisure_swimming_pool
,30.457497699999998,-97.58759151069452,leisure_swimming_pool
,30.4549683,-97.58647144709302,leisure_swimming_pool
,30.46009785,-97.58851707584746,leisure_swimming_pool
,30.45848915,-97.58816882058824,leisure_swimming_pool
,30.4565055,-97.58706031977935,leisure_swimming_pool
,30.45583075,-97.58894207913343,leisure_swimming_pool
,30.454954999999998,-97.58643916370968,leisure_swimming_pool
,30.4532929,-97.58913844888517,leisure_swimming_pool
,30.4574712,-97.58755856698113,leisure_swimming_pool
,30.4547187,-97.58823464777274,leisure_swimming_pool
,30.453867799999998,-97.58876613357788,leisure_swimming_pool
,30.293923300000003,-97.67463530818432,leisure_swimming_pool
,30.354945999999998,-97.86290132992858,leisure_swimming_pool
,30.355246,-97.86237800780411,leisure_swimming_pool
,30.28295335,-97.7448168479377,leisure_swimming_pool
,30.39084875,-97.61846972011837,leisure_swimming_pool
The Union at Easton Park,30.15596455,-97.71901085543469,amenity_community_centre
,30.40742595,-97.64007951805213,leisure_swimming_pool
,30.34828665,-97.67510470343008,leisure_swimming_pool
,30.331659350000002,-97.68835429654439,leisure_swimming_pool
,30.33167145,-97.68945787764483,leisure_swimming_pool
,30.3258728,-97.69424698766235,leisure_swimming_pool
,30.32507925,-97.69489503859589,leisure_swimming_pool
,30.33173765,-97.67704230106293,leisure_swimming_pool
,30.331726850000003,-97.67711828047945,leisure_swimming_pool
,30.33085295,-97.67758503062501,leisure_swimming_pool
,30.33091295,-97.67766685000001,leisure_swimming_pool
,30.319886099999998,-97.70380931314392,leisure_swimming_pool
,30.315550299999998,-97.70304728980568,leisure_swimming_pool
,30.320203749999997,-97.6876289,leisure_swimming_pool
,30.31960175,-97.68280616608835,leisure_swimming_pool
,30.3199406,-97.68131964790209,leisure_swimming_pool
,30.325768699999998,-97.67768337520005,leisure_pitch
,30.33454495,-97.64904665,leisure_swimming_pool
,30.33645995,-97.65060355987879,leisure_swimming_pool
,30.3355876,-97.65097461043513,leisure_swimming_pool
,30.3359157,-97.65220354660869,leisure_swimming_pool
,30.336172750000003,-97.65217361,leisure_swimming_pool
,30.3368085,-97.65335944972989,leisure_swimming_pool
,30.332679300000002,-97.66360452567113,leisure_swimming_pool
,30.33100965,-97.65172023811604,leisure_swimming_pool
,30.331489949999998,-97.65211872994321,leisure_swimming_pool
,30.3316847,-97.65234975774337,leisure_swimming_pool
,30.3325657,-97.65185354616439,leisure_swimming_pool
,30.33250805,-97.65221931520979,leisure_swimming_pool
,30.332333300000002,-97.65203494590679,leisure_swimming_pool
,30.332248800000002,-97.65183253188721,leisure_swimming_pool
,30.444904,-97.73373160892226,leisure_swimming_pool
Tornado Field,30.417866949999997,-97.84023632722278,leisure_pitch
,30.215021999999998,-97.86176779410215,leisure_pitch
,30.2627416,-97.75841753969996,leisure_swimming_pool
,30.2628035,-97.75838792877359,leisure_swimming_pool
,30.330689749999998,-97.65054649174306,leisure_swimming_pool
Austin Rifle Club,30.3259374,-97.47759508588415,leisure_sports_centre
,30.1635964,-97.80737821126678,leisure_pitch
,30.164049499999997,-97.80712876844635,leisure_pitch
,30.164320099999998,-97.80697673180336,leisure_pitch
,30.241265650000003,-97.74431191161321,leisure_swimming_pool
,30.2418972,-97.74208640821918,leisure_swimming_pool
,30.241709999999998,-97.74240442089057,leisure_swimming_pool
,30.234913749999997,-97.73578156489849,leisure_swimming_pool
,30.23578405,-97.7379505927922,leisure_swimming_pool
,30.143410199999998,-97.64494063941407,leisure_pitch
,30.4291082,-97.76851743538634,leisure_swimming_pool
,30.42767035,-97.76688884276315,leisure_swimming_pool
,30.4276981,-97.76760526161291,leisure_swimming_pool
,30.4290413,-97.77277319395867,leisure_swimming_pool
,30.42853865,-97.7725894,leisure_swimming_pool
,30.425624550000002,-97.77823574311023,leisure_swimming_pool
,30.42531685,-97.77753307506735,leisure_swimming_pool
,30.42521365,-97.77699034175674,leisure_swimming_pool
,30.425129,-97.7775970635852,leisure_swimming_pool
,30.4270919,-97.77493336783454,leisure_swimming_pool
,30.427437349999998,-97.77611187384842,leisure_swimming_pool
,30.4265209,-97.77558365837837,leisure_swimming_pool
,30.425874649999997,-97.77554627210743,leisure_swimming_pool
,30.4258939,-97.77528619261511,leisure_swimming_pool
,30.42530325,-97.7750575545385,leisure_swimming_pool
,30.4249077,-97.7750362358396,leisure_swimming_pool
,30.4243333,-97.77480748112245,leisure_swimming_pool
,30.4241919,-97.7747555178554,leisure_swimming_pool
,30.42438775,-97.7727742,leisure_swimming_pool
,30.42440715,-97.77255884943469,leisure_swimming_pool
,30.42500105,-97.77279200858686,leisure_swimming_pool
,30.426238050000002,-97.77354635190076,leisure_swimming_pool
,30.426994200000003,-97.77156701166953,leisure_swimming_pool
,30.4270676,-97.77192423043478,leisure_swimming_pool
,30.4289166,-97.76849137030456,leisure_swimming_pool
,30.427058,-97.76634973125,leisure_swimming_pool
,30.4249798,-97.7664229084541,leisure_swimming_pool
,30.43000975,-97.76852593424397,leisure_swimming_pool
,30.429854900000002,-97.76676736626592,leisure_swimming_pool
,30.429571799999998,-97.76729470129871,leisure_swimming_pool
,30.42697665,-97.76172858260696,leisure_swimming_pool
,30.42393255,-97.76171443163841,leisure_swimming_pool
,30.42383665,-97.76193098314607,leisure_swimming_pool
,30.4237089,-97.76299581781251,leisure_swimming_pool
,30.4233048,-97.76710105853365,leisure_swimming_pool
,30.4234144,-97.76771025412009,leisure_swimming_pool
,30.42328075,-97.7674941303521,leisure_swimming_pool
,30.425541799999998,-97.77100048123607,leisure_swimming_pool
,30.4253222,-97.77091696200057,leisure_swimming_pool
,30.42517415,-97.77200414457377,leisure_swimming_pool
,30.425704500000002,-97.76968081805634,leisure_swimming_pool
,30.4259426,-97.76975852505714,leisure_swimming_pool
,30.427710150000003,-97.75851337495286,leisure_swimming_pool
,30.32976605,-97.66128224290617,leisure_swimming_pool
,30.33060095,-97.66536143052537,leisure_swimming_pool
,30.32708205,-97.63888647426471,leisure_swimming_pool
,30.333287650000003,-97.65079458759843,leisure_swimming_pool
,30.33148585,-97.64895663731758,leisure_swimming_pool
,30.3348083,-97.65180822678101,leisure_swimming_pool
,30.32946095,-97.6850269807318,leisure_swimming_pool
,30.3294788,-97.68409019433963,leisure_swimming_pool
,30.326602299999998,-97.68113171645385,leisure_pitch
,30.326686600000002,-97.68126036649215,leisure_pitch
,30.3274356,-97.68232260141701,leisure_swimming_pool
,30.32740545,-97.68263347410715,leisure_swimming_pool
,30.327773299999997,-97.6831868689243,leisure_swimming_pool
,30.32787755,-97.68036912115383,leisure_swimming_pool
,30.32769955,-97.68050855,leisure_swimming_pool
,30.3305815,-97.67618909093036,leisure_swimming_pool
,30.331062199999998,-97.67756639999999,leisure_pitch
,30.34053815,-97.67896931406943,leisure_swimming_pool
,30.33696525,-97.69170359600955,leisure_swimming_pool
,30.3361129,-97.65052381097561,leisure_swimming_pool
,30.23478975,-97.73421441353746,leisure_swimming_pool
,30.330863100000002,-97.65157683793859,leisure_swimming_pool
,30.3409485,-97.64715824999999,leisure_swimming_pool
,30.4053634,-97.74824626698677,leisure_swimming_pool
,30.4138151,-97.74850515,leisure_swimming_pool
Towne Square Pool,30.36424615,-97.89929299159091,leisure_swimming_pool
Bella Mar Splash Pool,30.34451485,-97.9116116053125,leisure_swimming_pool
Hotel Granduca Pool,30.30041145,-97.82956757928005,leisure_swimming_pool
,30.24411405,-97.89092275292023,leisure_swimming_pool
,30.24787105,-97.88664124551282,leisure_swimming_pool
,30.234380100000003,-97.89658576743955,leisure_swimming_pool
,30.2341929,-97.89296122135659,leisure_swimming_pool
,30.23402535,-97.89253274864865,leisure_swimming_pool
,30.234390349999998,-97.89248156926041,leisure_swimming_pool
,30.2441114,-97.88554112021576,leisure_swimming_pool
,30.4010637,-97.7541612452813,leisure_swimming_pool
,30.3805258,-97.65148993601824,leisure_swimming_pool
,30.38132865,-97.65084445526315,leisure_swimming_pool
,30.381285050000002,-97.65087086517522,leisure_swimming_pool
,30.38139195,-97.65039427264705,leisure_pitch
,30.32829375,-97.748370275,leisure_swimming_pool
,30.208967899999998,-97.72922032780356,leisure_pitch
,30.41936,-97.74064831221986,leisure_pitch
,30.4202676,-97.7407803,leisure_track
,30.419353649999998,-97.7412867422102,leisure_pitch
,30.354816900000003,-97.75722418283277,leisure_swimming_pool
,30.35544335,-97.7607032,leisure_pitch
,30.260069549999997,-97.67947080350194,leisure_pitch
,30.260206349999997,-97.67905705059076,leisure_pitch
,30.2601821,-97.6790082,leisure_track
,30.2600924,-97.6795171,leisure_track
,30.270073,-97.7215436390097,leisure_pitch
,30.2703599,-97.72299390363693,leisure_pitch
,30.2701714,-97.7220453,leisure_track
,30.2697164,-97.722001,leisure_track
,30.26975795,-97.72196520454887,leisure_pitch
,30.27013215,-97.7220832236014,leisure_pitch
,30.353769399999997,-97.85766178196047,leisure_pitch
,30.35367165,-97.85770600818961,leisure_pitch
,30.3032258,-97.7579715,leisure_swimming_pool
Barton Creek Tennis Courts,30.29261795,-97.86028320682678,leisure_pitch
Barton Creek Pools,30.291616400000002,-97.85782651072918,leisure_swimming_pool
,30.2627648,-97.69838777555555,leisure_pitch
CVS Pharmacy,30.4717192,-97.64198395487378,amenity_pharmacy
Community Center Pool,30.19348035,-97.90849938204849,leisure_sports_centre
Avaña Swim Center,30.1724128,-97.91128638903118,leisure_sports_centre
,30.16700795,-97.89125858743654,leisure_sports_centre
,30.1669458,-97.89126225275,leisure_swimming_pool
Buckaroo Bayou,30.4612288,-97.5971979202514,leisure_swimming_pool
,30.462642350000003,-97.63372188408783,leisure_swimming_pool
,30.4632067,-97.63368862750693,leisure_pitch
,30.45586,-97.63524908248564,leisure_swimming_pool
,30.44950745,-97.67965573813717,leisure_pitch
,30.44214325,-97.63930837880412,leisure_pitch
,30.44286905,-97.63980589312324,leisure_pitch
,30.463623249999998,-97.64281803532214,leisure_track
,30.46402545,-97.64376999831683,leisure_track
,30.4560467,-97.6199377260014,leisure_pitch
,30.457737950000002,-97.61859605000001,leisure_pitch
,30.411371600000003,-97.59452949891414,leisure_pitch
,30.4113372,-97.59362839891415,leisure_pitch
,30.410099199999998,-97.59454549891416,leisure_pitch
,30.4100648,-97.59366029891416,leisure_pitch
The Gully Washer,30.4610967,-97.5968387337108,leisure_swimming_pool
,30.45551795,-97.6343760948566,leisure_pitch
,30.17663945,-97.81933377680772,leisure_pitch
,30.4222072,-97.59399306069366,leisure_swimming_pool
,30.13608855,-97.84836827977874,leisure_swimming_pool
,30.22864275,-97.81137242697585,amenity_police
South Austin Tennis Center,30.241577,-97.76737207244608,leisure_sports_centre
,30.32911305,-97.87262494182522,leisure_swimming_pool
Mueller Skate Park,30.2941886,-97.68990646824713,leisure_pitch
,30.29363995,-97.69061239999999,leisure_pitch
,30.294040000000003,-97.68964248720496,leisure_track
,30.2940233,-97.6896806,leisure_track
,30.2939908,-97.6898799,leisure_track
,30.2939478,-97.6898909,leisure_track
,30.29549705,-97.69334417102397,leisure_pitch
Quiet Moon Pool,30.4731578,-97.85159201802192,leisure_swimming_pool
,30.315946099999998,-97.73291151757425,leisure_swimming_pool
,30.259053700000003,-97.70406034999999,leisure_swimming_pool
,30.4469493,-97.6163387369693,leisure_pitch
,30.4470252,-97.61671290301388,leisure_swimming_pool
,30.3281624,-97.64252073697577,leisure_swimming_pool
,30.3567105,-97.66778060711678,leisure_swimming_pool
,30.343322999999998,-97.75101063081223,leisure_pitch
,30.34450855,-97.75026520411878,leisure_pitch
,30.344237149999998,-97.74945188631199,leisure_pitch
,30.3439617,-97.75062462043203,leisure_pitch
,30.3431584,-97.75034702691218,leisure_pitch
,30.3435091,-97.75064197966216,leisure_pitch
,30.2936775,-97.71560369739669,leisure_track
,30.310767,-97.71661287887892,leisure_track
,30.166781,-97.8127924,leisure_pitch
,30.1669132,-97.81279665080845,leisure_pitch
,30.1670454,-97.81280085080846,leisure_pitch
,30.186723299999997,-97.8568732495589,leisure_pitch
,30.1867277,-97.8564880504411,leisure_pitch
,30.1864345,-97.85710377240244,leisure_pitch
,30.18643625,-97.85695154703808,leisure_pitch
,30.1864386,-97.8567999729502,leisure_pitch
,30.1864409,-97.85664712240245,leisure_pitch
,30.1864438,-97.85649757240245,leisure_pitch
,30.1864444,-97.85634334775038,leisure_pitch
,30.334403899999998,-97.65142565994702,leisure_swimming_pool
,30.4733172,-97.85238085,leisure_pitch
,30.19396835,-97.90718605401787,leisure_pitch
,30.30565535,-97.81040826411578,leisure_pitch
,30.3063432,-97.80875627634849,leisure_pitch
,30.3075885,-97.80784099406605,leisure_swimming_pool
,30.3078903,-97.80713804191332,leisure_swimming_pool
,30.3046374,-97.81388312801428,leisure_pitch
,30.16738955,-97.81210354999999,leisure_pitch
Westwood Country Club,30.31386845,-97.77340866469063,leisure_sports_centre
,30.295830199999997,-97.82009534544545,leisure_swimming_pool
,30.2962178,-97.81934469014976,leisure_swimming_pool
,30.2948938,-97.81799224972222,leisure_swimming_pool
,30.293620249999996,-97.80756706219512,leisure_swimming_pool
,30.3465628,-97.75384588924322,leisure_pitch
,30.346515150000002,-97.75370899999999,leisure_pitch
Pedernales Fire Department Station 802,30.35454265,-98.06661805,amenity_fire_station
,30.34320295,-97.79807192475516,leisure_swimming_pool
,30.34225275,-97.79908595,leisure_pitch
,30.34232045,-97.79869435,leisure_pitch
,30.342311199999997,-97.79888545,leisure_pitch
,30.34258085,-97.79910744827251,leisure_pitch
,30.34266075,-97.79891030171615,leisure_pitch
,30.34267055,-97.79871852397375,leisure_pitch
,30.3430178,-97.79882312570159,leisure_pitch
,30.34302765,-97.79863267602624,leisure_pitch
,30.343378299999998,-97.7987165,leisure_pitch
,30.343388400000002,-97.79853025,leisure_pitch
,30.40819225,-97.60789742749054,leisure_swimming_pool
,30.32637555,-97.7009863343788,leisure_pitch
,30.32627865,-97.70113355,leisure_pitch
,30.34164205,-97.7171081965199,leisure_swimming_pool
,30.341539150000003,-97.71717398913012,leisure_swimming_pool
,30.23618615,-97.78897295382335,leisure_pitch
,30.32438995,-97.71509195,leisure_swimming_pool
,30.32611695,-97.71511081064436,leisure_swimming_pool
,30.3545105,-97.7089741,leisure_pitch
,30.3546094,-97.70874720042195,leisure_pitch
,30.3591001,-97.70545935400988,leisure_pitch
,30.3593672,-97.70778756811197,leisure_pitch
,30.35931005,-97.70766588017368,leisure_pitch
,30.35908105,-97.70797726809825,leisure_pitch
,30.35901885,-97.70785396809825,leisure_pitch
Pflugerville Fire Station 5,30.4532895,-97.65239631186023,amenity_fire_station
,30.4542768,-97.65411200048311,leisure_swimming_pool
,30.14910165,-97.79792912114468,leisure_pitch
,30.1480664,-97.79854243599249,leisure_pitch
,30.1500235,-97.79730706210051,leisure_pitch
,30.147020949999998,-97.80038875,leisure_pitch
,30.14699985,-97.80021965,leisure_pitch
,30.146979549999998,-97.80004755,leisure_pitch
,30.147307249999997,-97.7999976463669,leisure_pitch
,30.147326550000002,-97.80016675363309,leisure_pitch
,30.147346849999998,-97.80033577344997,leisure_pitch
,30.147367950000003,-97.8005028536331,leisure_pitch
,30.389678500000002,-97.71839280021341,leisure_swimming_pool
,30.38983125,-97.71878412155738,leisure_swimming_pool
,30.19529815,-97.78719724999999,leisure_pitch
The Range at Austin,30.17237515,-97.78065792917533,leisure_sports_centre
Range B,30.326604449999998,-97.47775371952855,leisure_pitch
Range E,30.32620915,-97.47589095032288,leisure_pitch
River City Quarter Midget Association,30.392490199999997,-97.66963243989528,leisure_pitch
,30.26248785,-97.72629228070417,leisure_swimming_pool
,30.3606971,-97.81041016666667,leisure_swimming_pool
,30.3606621,-97.81049129069768,leisure_swimming_pool
,30.360658899999997,-97.81040973285715,leisure_swimming_pool
,30.2630589,-97.7254287323398,leisure_swimming_pool
,30.29700145,-97.70385289898509,leisure_swimming_pool
,30.404469149999997,-97.64208800002334,leisure_swimming_pool
,30.25581025,-97.739574568894,leisure_swimming_pool
,30.1540806,-97.7575071,leisure_swimming_pool
,30.153081450000002,-97.76156165405811,leisure_swimming_pool
,30.269670400000003,-97.7518765,leisure_swimming_pool
,30.156084200000002,-97.71969688332564,leisure_swimming_pool
,30.1560604,-97.71981028993096,leisure_swimming_pool
,30.2817156,-97.75182698633458,leisure_pitch
,30.175282199999998,-97.8681077925862,leisure_pitch
,30.17017195,-97.86566560917973,leisure_pitch
,30.15412915,-97.85023019962024,leisure_pitch
,30.1544752,-97.85035991870645,leisure_pitch
,30.23393995,-97.84231064808898,leisure_pitch
,30.1582925,-97.86940576859637,leisure_swimming_pool
,30.1583063,-97.8693414574956,leisure_swimming_pool
,30.1580012,-97.8697549680147,leisure_swimming_pool
,30.15753565,-97.86958715761206,leisure_pitch
,30.2569838,-97.75994212592664,leisure_swimming_pool
,30.4161085,-97.791207491449,leisure_swimming_pool
,30.350837749999997,-97.56492590542597,leisure_swimming_pool
,30.355134749999998,-97.5645779002476,leisure_pitch
,30.349778800000003,-97.59091156990797,leisure_swimming_pool
,30.36103985,-97.53419048788943,leisure_swimming_pool
,30.34781525,-97.53095037410304,leisure_swimming_pool
,30.347057200000002,-97.53628995778858,leisure_swimming_pool
,30.39074885,-97.65115236819472,leisure_swimming_pool
,30.39024375,-97.64791029546387,leisure_swimming_pool
,30.3841318,-97.64769304245888,leisure_swimming_pool
,30.3827327,-97.64978053873371,leisure_swimming_pool
,30.3893399,-97.65341655886857,leisure_pitch
,30.33087105,-97.55801085529879,leisure_pitch
,30.20942715,-97.81246341778846,leisure_swimming_pool
,30.35915325,-97.6042725620721,leisure_swimming_pool
,30.35906605,-97.60434905,leisure_swimming_pool
,30.460708699999998,-97.60990445108311,leisure_swimming_pool
,30.4665636,-97.61632909943835,leisure_swimming_pool
,30.4673178,-97.60425115088495,leisure_swimming_pool
,30.46825505,-97.60217370044887,leisure_swimming_pool
,30.3981582,-97.91020436817209,leisure_pitch
,30.39797045,-97.90965285,leisure_pitch
,30.32204575,-97.95420402342262,leisure_swimming_pool
,30.3237282,-97.9707836,leisure_track
,30.3237147,-97.9700209,leisure_track
,30.328828950000002,-97.97055785098438,leisure_pitch
,30.32878205,-97.97006390759891,leisure_pitch
,30.3291366,-97.97017478214674,leisure_pitch
,30.3290272,-97.97031751464924,leisure_pitch
,30.3294227,-97.97047004960615,leisure_pitch
,30.3293151,-97.97060834643493,leisure_pitch
,30.2143497,-97.7490564,leisure_swimming_pool
,30.213486850000002,-97.74942785,leisure_swimming_pool
,30.207793449999997,-97.75508324730114,leisure_swimming_pool
,30.261259449999997,-97.67962994999999,leisure_pitch
,30.356457650000003,-97.97902353000532,leisure_pitch
,30.35645605,-97.97931100518973,leisure_swimming_pool
,30.46247865,-97.5863457,leisure_pitch
,30.3699709,-97.94532813578675,leisure_pitch
,30.430377149999998,-97.79065277672882,leisure_pitch
,30.418346800000002,-97.7700318,leisure_pitch
,30.35651845,-97.75747886909593,leisure_pitch
,30.3565983,-97.75764855,leisure_pitch
,30.356677599999998,-97.75781883895537,leisure_pitch
,30.3567557,-97.75798913895537,leisure_pitch
,30.3568384,-97.75815546104462,leisure_pitch
,30.356917000000003,-97.75832425805442,leisure_pitch
,30.357330949999998,-97.75771643442111,leisure_swimming_pool
Westlake Practice Field #2,30.2751296,-97.81159995362654,leisure_pitch
Westlake Practice Field #1,30.275372,-97.81207534414712,leisure_pitch
,30.33370455,-97.73211950000001,leisure_swimming_pool
Austin Fire Station 25,30.41821895,-97.74275784686316,amenity_fire_station
,30.35386985,-97.75679783798715,leisure_pitch
,30.3476894,-97.7966268091788,leisure_pitch
,30.30280955,-97.74855741313357,leisure_pitch
Ally Medical,30.1843863,-97.81680296853543,amenity_clinic
,30.2595479,-97.5917841555988,leisure_pitch
,30.40527685,-97.5778919,leisure_pitch
,30.40680425,-97.58068404946319,leisure_swimming_pool
,30.475735049999997,-97.66162562057613,leisure_swimming_pool
,30.47438765,-97.66007300000001,leisure_swimming_pool
,30.25307505,-97.6896346290216,leisure_pitch
,30.397499500000002,-97.82699645,leisure_track
,30.397355349999998,-97.82694447335832,leisure_track
,30.398895600000003,-97.83022520445718,leisure_pitch
,30.3986081,-97.83085485897034,leisure_pitch
,30.3981409,-97.83017848577606,leisure_pitch
Four Points Middle School Basketball Court,30.3975302,-97.83040708227561,leisure_pitch
,30.343792049999998,-97.7093247578021,leisure_track
,30.3431232,-97.71116731699999,leisure_swimming_pool
,30.345773,-97.70689064628112,leisure_swimming_pool
,30.3468772,-97.70835633384075,leisure_swimming_pool
,30.346935000000002,-97.70718390000002,leisure_swimming_pool
,30.34170275,-97.73125366328088,leisure_pitch
,30.3522356,-97.73906250862186,leisure_swimming_pool
,30.3525256,-97.7392803169405,leisure_swimming_pool
,30.35300835,-97.73861509820513,leisure_swimming_pool
,30.3531216,-97.7385470661533,leisure_swimming_pool
,30.3530277,-97.73835962540215,leisure_swimming_pool
,30.353361800000002,-97.73938963004258,leisure_swimming_pool
,30.486623899999998,-97.86199678565956,leisure_swimming_pool
,30.4527958,-97.85999750055991,leisure_swimming_pool
,30.462085899999998,-97.63738680242216,leisure_swimming_pool
,30.323769900000002,-97.6030281149986,leisure_pitch
,30.3107347,-97.64243719508497,leisure_pitch
Austin Tennis Center,30.3125984,-97.63848737211993,leisure_sports_centre
